numero_station,date_heure,co,no,no2,pm2_5,pst,pm10,o3,so2,bc1_370nm,bc6_880nm,Benzene,Toluene,Ethylbenzene,M P-Xylene,O-Xylene
99,2020-05-30 20:00,N/M,0,0.706395,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 21:00,N/M,0,0.397291,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 22:00,N/M,0,0.139992,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 23:00,N/M,0,0.090388,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-30 00:00,N/M,0,0.07649,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 01:00,N/M,0,0.099445,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 02:00,N/M,0,0.095031,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 03:00,N/M,0,0.100851,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 04:00,N/M,0,0.18148,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 05:00,N/M,0,0.141397,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 06:00,N/M,0,0.129236,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 07:00,N/M,0,0.104165,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 08:00,N/M,0,0.114073,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 09:00,N/M,0,0.166571,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 10:00,N/M,0,0.240324,InVld,N/M,N/M,InVld,0.003169,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 11:00,N/M,0,0.36708,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 12:00,N/M,0,0.369502,InVld,N/M,N/M,InVld,0.005353,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 13:00,N/M,0,0.297652,InVld,N/M,N/M,InVld,0.002055,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 14:00,N/M,0,0.278834,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 15:00,N/M,0,0.227924,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 16:00,N/M,0,0.146112,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 17:00,N/M,0,0.20182,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 18:00,N/M,0,0.28672,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 19:00,N/M,0,0.393296,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 20:00,N/M,0,0.534686,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 21:00,N/M,0,0.761379,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 22:00,N/M,0,0.419196,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 23:00,N/M,0,0.300601,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-05-31 00:00,N/M,0,0.34946,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 01:00,N/M,0,0.452091,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 02:00,N/M,0,0.321121,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 03:00,N/M,0,1.334491,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 04:00,N/M,0,0.599247,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 05:00,N/M,0.103921,3.360836,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 06:00,N/M,1.495515,5.00865,InVld,N/M,N/M,InVld,0.005528,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 07:00,N/M,3.015487,4.97199,InVld,N/M,N/M,InVld,0.028544,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 08:00,N/M,1.681813,2.85555,InVld,N/M,N/M,InVld,0.040116,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 09:00,N/M,1.065526,2.111113,InVld,N/M,N/M,InVld,0.091204,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 10:00,N/M,0.563848,1.421393,InVld,N/M,N/M,InVld,0.058974,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 11:00,N/M,0.036527,0.579823,InVld,N/M,N/M,InVld,0.032035,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 12:00,N/M,0,0.502038,InVld,N/M,N/M,InVld,0.031355,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 13:00,N/M,0.110146,1.234287,InVld,N/M,N/M,InVld,0.02346,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 14:00,N/M,0,0.606858,InVld,N/M,N/M,InVld,0.018833,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 15:00,N/M,0,0.472023,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 16:00,N/M,0.043584,0.601271,InVld,N/M,N/M,InVld,0.001767,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 17:00,N/M,0.005597,0.769385,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 18:00,N/M,0.012946,0.619871,InVld,N/M,N/M,InVld,0.017836,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 19:00,N/M,0,0.783936,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 20:00,N/M,0,1.26214,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 21:00,N/M,0,2.842168,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 22:00,N/M,3.969376,9.772502,InVld,N/M,N/M,InVld,0.006041,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 23:00,N/M,1.503955,11.07821,InVld,N/M,N/M,InVld,0.002869,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-01 00:00,N/M,0.501003,8.728137,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 01:00,N/M,0.583693,8.958318,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 02:00,N/M,0.130465,5.97129,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 03:00,N/M,2.365438,10.43327,InVld,N/M,N/M,InVld,0.019595,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 04:00,N/M,0.42638,8.78281,InVld,N/M,N/M,InVld,0.018655,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 05:00,N/M,0.427621,7.666676,InVld,N/M,N/M,InVld,0.00613,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 06:00,N/M,0.85013,7.124719,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 07:00,N/M,1.083209,7.514782,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 08:00,N/M,1.359941,5.9929,InVld,N/M,N/M,InVld,0.006109,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 09:00,N/M,1.044937,5.721887,InVld,N/M,N/M,InVld,0.004203,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 10:00,N/M,1.130038,3.886465,InVld,N/M,N/M,InVld,0.001468,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 11:00,N/M,<Samp,<Samp,InVld,N/M,N/M,InVld,<Samp,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 12:00,N/M,Down,Down,InVld,N/M,N/M,InVld,Down,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 13:00,N/M,Down,Down,InVld,N/M,N/M,InVld,Down,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 14:00,N/M,0.360157,3.754889,InVld,N/M,N/M,InVld,0.137317,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 15:00,N/M,0.795126,4.128291,InVld,N/M,N/M,InVld,0.188677,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 16:00,N/M,0.40775,4.145923,InVld,N/M,N/M,InVld,0.163277,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 17:00,N/M,0.118121,2.99268,InVld,N/M,N/M,InVld,0.13468,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 18:00,N/M,0,3.969008,InVld,N/M,N/M,InVld,0.116342,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 19:00,N/M,0,3.408654,InVld,N/M,N/M,InVld,0.061365,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 20:00,N/M,0,5.041646,InVld,N/M,N/M,InVld,0.017927,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 21:00,N/M,0,6.878325,InVld,N/M,N/M,InVld,0.021044,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 22:00,N/M,0,6.619379,InVld,N/M,N/M,InVld,0.017454,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 23:00,N/M,0.067203,5.35991,InVld,N/M,N/M,InVld,0.006221,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-02 00:00,N/M,0.223778,5.610367,InVld,N/M,N/M,InVld,0.003853,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 01:00,N/M,0.007946,5.384612,InVld,N/M,N/M,InVld,0.000375,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 02:00,N/M,0,5.680411,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 03:00,N/M,0,4.902519,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 04:00,N/M,0,4.741085,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 05:00,N/M,0,4.478298,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 06:00,N/M,0.089864,4.614532,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 07:00,N/M,1.47334,7.179131,InVld,N/M,N/M,InVld,0.005013,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 08:00,N/M,2.564141,9.01669,InVld,N/M,N/M,InVld,0.009606,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 09:00,N/M,1.948176,8.085183,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 10:00,N/M,2.506407,9.920718,InVld,N/M,N/M,InVld,0.004534,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 11:00,N/M,2.793576,11.71283,InVld,N/M,N/M,InVld,0.096262,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 12:00,N/M,2.129101,9.547279,InVld,N/M,N/M,InVld,0.128113,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 13:00,N/M,1.303994,6.406558,InVld,N/M,N/M,InVld,0.076091,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 14:00,N/M,1.266584,6.047403,InVld,N/M,N/M,InVld,0.086309,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 15:00,N/M,0.457267,3.776782,InVld,N/M,N/M,InVld,0.068584,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 16:00,N/M,0.110616,2.307845,InVld,N/M,N/M,InVld,0.044537,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 17:00,N/M,0.063597,2.196439,InVld,N/M,N/M,InVld,0.041099,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 18:00,N/M,0.037069,1.740288,InVld,N/M,N/M,InVld,0.034557,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 19:00,N/M,0,1.383363,InVld,N/M,N/M,InVld,0.019425,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 20:00,N/M,0,1.738693,InVld,N/M,N/M,InVld,0.007137,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 21:00,N/M,0,1.629695,InVld,N/M,N/M,InVld,0.004387,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 22:00,N/M,0,1.747105,InVld,N/M,N/M,InVld,0.011439,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 23:00,N/M,0,5.185175,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-03 00:00,N/M,0,1.759852,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 01:00,N/M,0,1.011904,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 02:00,N/M,0,0.866286,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 03:00,N/M,0,0.798232,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 04:00,N/M,0.233572,6.026303,InVld,N/M,N/M,InVld,0.002064,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 05:00,N/M,1.04101,5.950307,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 06:00,N/M,3.016998,5.415432,InVld,N/M,N/M,InVld,0.002584,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 07:00,N/M,4.445593,5.138969,InVld,N/M,N/M,InVld,0.02856,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 08:00,N/M,2.976454,3.811192,InVld,N/M,N/M,InVld,0.030817,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 09:00,N/M,3.409908,3.794658,InVld,N/M,N/M,InVld,0.073686,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 10:00,N/M,1.05496,2.342247,InVld,N/M,N/M,InVld,0.073899,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 11:00,N/M,0.708051,2.278749,InVld,N/M,N/M,InVld,0.063129,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 12:00,N/M,0.615316,2.472892,InVld,N/M,N/M,InVld,0.047912,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 13:00,N/M,0.380614,2.815752,InVld,N/M,N/M,InVld,0.029324,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 14:00,N/M,0.31464,2.439773,InVld,N/M,N/M,InVld,0.037264,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 15:00,N/M,0.129188,1.861464,InVld,N/M,N/M,InVld,0.056983,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 16:00,N/M,0.04521,1.373008,InVld,N/M,N/M,InVld,0.044348,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 17:00,N/M,0,0.62669,InVld,N/M,N/M,InVld,0.019104,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 18:00,N/M,0,0.514563,InVld,N/M,N/M,InVld,0.023229,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 19:00,N/M,0,0.692546,InVld,N/M,N/M,InVld,0.017108,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 20:00,N/M,0,0.975489,InVld,N/M,N/M,InVld,0.014727,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 21:00,N/M,0,1.113741,InVld,N/M,N/M,InVld,0.020137,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 22:00,N/M,0,1.063068,InVld,N/M,N/M,InVld,0.003649,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 23:00,N/M,0,2.477927,InVld,N/M,N/M,InVld,0.14585,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-04 00:00,N/M,0,4.060629,InVld,N/M,N/M,InVld,0.188988,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 01:00,N/M,0.535928,10.5467,InVld,N/M,N/M,InVld,0.331321,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 02:00,N/M,0.432235,14.35293,InVld,N/M,N/M,InVld,0.664162,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 03:00,N/M,0.076687,11.36735,InVld,N/M,N/M,InVld,0.420679,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 04:00,N/M,0,9.046513,InVld,N/M,N/M,InVld,0.27338,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 05:00,N/M,0.765915,11.28958,InVld,N/M,N/M,InVld,0.191902,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 06:00,N/M,1.489153,6.276197,InVld,N/M,N/M,InVld,0.167862,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 07:00,N/M,3.834752,8.706521,InVld,N/M,N/M,InVld,0.222907,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 08:00,N/M,3.122759,8.533095,InVld,N/M,N/M,InVld,0.820294,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 09:00,N/M,1.492872,6.462965,InVld,N/M,N/M,InVld,0.312436,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 10:00,N/M,0.96394,4.003241,InVld,N/M,N/M,InVld,0.32954,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 11:00,N/M,0.320838,2.093806,InVld,N/M,N/M,InVld,0.217235,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 12:00,N/M,0.078234,1.696406,InVld,N/M,N/M,InVld,0.151822,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 13:00,N/M,0.002155,0.992577,InVld,N/M,N/M,InVld,0.114141,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 14:00,N/M,0,0.857922,InVld,N/M,N/M,InVld,0.096092,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 15:00,N/M,0.025467,1.165084,InVld,N/M,N/M,InVld,0.080936,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 16:00,N/M,0,0.930252,InVld,N/M,N/M,InVld,0.062341,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 17:00,N/M,0,0.87458,InVld,N/M,N/M,InVld,0.065815,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 18:00,N/M,0,1.462546,InVld,N/M,N/M,InVld,0.057881,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 19:00,N/M,0,2.699716,InVld,N/M,N/M,InVld,0.028132,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 20:00,N/M,0,6.650865,InVld,N/M,N/M,InVld,0.050673,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 21:00,N/M,0,5.069879,InVld,N/M,N/M,InVld,0.049143,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 22:00,N/M,0,2.860219,InVld,N/M,N/M,InVld,0.020475,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 23:00,N/M,0,4.160025,InVld,N/M,N/M,InVld,0.026606,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-05 00:00,N/M,0,2.242593,InVld,N/M,N/M,InVld,0.017215,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 01:00,N/M,0,2.513176,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 02:00,N/M,0,5.16598,InVld,N/M,N/M,InVld,0.001445,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 03:00,N/M,0,4.125096,InVld,N/M,N/M,InVld,0.000425,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 04:00,N/M,0,2.958703,InVld,N/M,N/M,InVld,0.009557,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 05:00,N/M,0,2.383016,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 06:00,N/M,0,1.856134,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 07:00,N/M,0.087499,1.308747,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 08:00,N/M,0.058752,1.037878,InVld,N/M,N/M,InVld,0.010816,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 09:00,N/M,0.013065,1.03906,InVld,N/M,N/M,InVld,0.081689,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 10:00,N/M,0.01233,1.063068,InVld,N/M,N/M,InVld,0.055512,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 11:00,N/M,0,0.948639,InVld,N/M,N/M,InVld,0.035544,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 12:00,N/M,0,0.656939,InVld,N/M,N/M,InVld,0.014988,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 13:00,N/M,0,0.513352,InVld,N/M,N/M,InVld,0.014411,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 14:00,N/M,0,0.643822,InVld,N/M,N/M,InVld,0.016513,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 15:00,N/M,0,0.644119,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 16:00,N/M,0,0.597243,InVld,N/M,N/M,InVld,0.020556,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 17:00,N/M,0,0.665148,InVld,N/M,N/M,InVld,0.013926,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 18:00,N/M,0,0.640249,InVld,N/M,N/M,InVld,0.014282,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 19:00,N/M,0,0.426025,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 20:00,N/M,0,0.33175,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 21:00,N/M,0,0.488094,InVld,N/M,N/M,InVld,0.004832,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 22:00,N/M,0,0.472465,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 23:00,N/M,0,0.934753,InVld,N/M,N/M,InVld,0.002512,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-06 00:00,N/M,0,1.002766,InVld,N/M,N/M,InVld,0.002366,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 01:00,N/M,0,0.700537,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 02:00,N/M,0,0.632592,InVld,N/M,N/M,InVld,0.001389,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 03:00,N/M,0,0.489946,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 04:00,N/M,0,0.735669,InVld,N/M,N/M,InVld,0.01194,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 05:00,N/M,0,0.674003,InVld,N/M,N/M,InVld,0.012934,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 06:00,N/M,0,0.80958,InVld,N/M,N/M,InVld,0.026436,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 07:00,N/M,0,0.380409,InVld,N/M,N/M,InVld,0.040502,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 08:00,N/M,0.034922,0.465882,InVld,N/M,N/M,InVld,0.067533,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 09:00,N/M,0,0.284043,InVld,N/M,N/M,InVld,0.074606,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 10:00,N/M,0.020556,0.304223,InVld,N/M,N/M,InVld,0.052746,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 11:00,N/M,0,0.262831,InVld,N/M,N/M,InVld,0.057392,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 12:00,N/M,0,0.243661,InVld,N/M,N/M,InVld,0.031072,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 13:00,N/M,0,0.291516,InVld,N/M,N/M,InVld,0.031284,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 14:00,N/M,0,0.24117,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 15:00,N/M,0,0.194336,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 16:00,N/M,0,0.160203,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
99,2020-06-07 17:00,N/M,0,0.213366,InVld,N/M,N/M,InVld,0,N/M,N/M,N/M,N/M,N/M,N/M,N/M
